"TOA5","IFSC","CR1000","51714","CR1000.Std.32.03","CPU:Experimento 02 MVP.CR1","54022","saida_1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_ref"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2022-09-28 09:59:10",434,12.34,22.87,1.033,0.668
"2022-09-28 09:59:11",435,12.34,22.87,1.033,0.668
"2022-09-28 09:59:12",436,12.34,22.87,1.033,1.335
"2022-09-28 09:59:13",437,12.34,22.87,1.033,0.668
"2022-09-28 09:59:14",438,12.34,22.87,1.033,1.335
"2022-09-28 09:59:15",439,12.34,22.87,1.033,1.335
"2022-09-28 09:59:16",440,12.34,22.87,1.378,1.335
"2022-09-28 09:59:17",441,12.34,22.87,1.378,1.335
"2022-09-28 09:59:18",442,12.34,22.87,1.378,1.335
"2022-09-28 09:59:19",443,12.34,22.87,1.378,1.335
"2022-09-28 09:59:20",444,12.34,22.87,1.378,1.335
"2022-09-28 09:59:21",445,12.34,22.87,1.378,1.335
"2022-09-28 09:59:22",446,12.34,22.87,1.378,1.335
"2022-09-28 09:59:23",447,12.34,22.87,1.378,1.335
"2022-09-28 09:59:24",448,12.34,22.87,1.378,1.335
"2022-09-28 09:59:25",449,12.34,22.87,1.378,1.335
"2022-09-28 09:59:26",450,12.34,22.87,1.033,0.668
"2022-09-28 09:59:27",451,12.34,22.87,1.378,1.335
"2022-09-28 09:59:28",452,12.33,22.87,1.378,1.335
"2022-09-28 09:59:29",453,12.33,22.87,1.378,1.335
"2022-09-28 09:59:30",454,12.34,22.87,1.378,1.335
"2022-09-28 09:59:31",455,12.34,22.87,1.378,1.335
"2022-09-28 09:59:32",456,12.34,22.87,1.378,1.335
"2022-09-28 09:59:33",457,12.34,22.87,1.378,1.335
"2022-09-28 09:59:34",458,12.34,22.87,1.378,1.335
"2022-09-28 09:59:35",459,12.34,22.87,1.378,2.003
"2022-09-28 09:59:36",460,12.34,22.87,1.378,1.335
"2022-09-28 09:59:37",461,12.34,22.87,1.378,2.003
"2022-09-28 09:59:38",462,12.34,22.87,1.378,1.335
"2022-09-28 09:59:39",463,12.34,22.87,1.378,1.335
"2022-09-28 09:59:40",464,12.34,22.87,1.378,1.335
"2022-09-28 09:59:41",465,12.34,22.87,1.378,1.335
"2022-09-28 09:59:42",466,12.34,22.87,1.378,1.335
"2022-09-28 09:59:43",467,12.34,22.87,1.378,1.335
"2022-09-28 09:59:44",468,12.34,22.87,1.378,1.335
"2022-09-28 09:59:45",469,12.34,22.87,1.378,1.335
"2022-09-28 09:59:46",470,12.34,22.87,1.378,1.335
"2022-09-28 09:59:47",471,12.34,22.87,1.378,1.335
"2022-09-28 09:59:48",472,12.34,22.87,1.378,1.335
"2022-09-28 09:59:49",473,12.34,22.87,1.378,1.335
"2022-09-28 09:59:50",474,12.34,22.87,1.378,1.335
"2022-09-28 09:59:51",475,12.34,22.87,1.378,1.335
"2022-09-28 09:59:52",476,12.34,22.87,1.378,1.335
"2022-09-28 09:59:53",477,12.33,22.87,1.378,1.335
"2022-09-28 09:59:54",478,12.34,22.87,1.378,1.335
"2022-09-28 09:59:55",479,12.34,22.87,1.378,1.335
"2022-09-28 09:59:56",480,12.33,22.87,1.033,1.335
"2022-09-28 09:59:57",481,12.34,22.87,1.378,1.335
"2022-09-28 09:59:58",482,12.34,22.87,1.033,1.335
"2022-09-28 09:59:59",483,12.34,22.84,1.033,0.668
"2022-09-28 10:00:00",484,12.34,22.87,1.378,1.335
"2022-09-28 10:00:01",485,12.34,22.87,1.033,1.335
"2022-09-28 10:00:02",486,12.34,22.84,1.378,1.335
"2022-09-28 10:00:03",487,12.33,22.84,1.378,1.335
"2022-09-28 10:00:04",488,12.34,22.87,1.033,1.335
"2022-09-28 10:00:05",489,12.34,22.87,1.033,1.335
"2022-09-28 10:00:06",490,12.34,22.84,1.378,1.335
"2022-09-28 10:00:07",491,12.34,22.84,1.378,1.335
"2022-09-28 10:00:08",492,12.34,22.84,1.378,1.335
"2022-09-28 10:00:09",493,12.34,22.87,1.033,0.668
"2022-09-28 10:00:10",494,12.34,22.87,0.689,0.668
"2022-09-28 10:00:11",495,12.33,22.84,1.033,0.668
"2022-09-28 10:00:12",496,12.34,22.84,1.378,1.335
"2022-09-28 10:00:13",497,12.33,22.84,1.378,1.335
"2022-09-28 10:00:14",498,12.33,22.84,1.378,1.335
"2022-09-28 10:00:15",499,12.34,22.87,1.378,1.335
"2022-09-28 10:00:16",500,12.34,22.84,1.378,1.335
"2022-09-28 10:00:17",501,12.34,22.84,1.033,1.335
"2022-09-28 10:00:18",502,12.34,22.84,1.378,1.335
"2022-09-28 10:00:19",503,12.34,22.84,1.033,1.335
"2022-09-28 10:00:20",504,12.34,22.84,1.378,1.335
"2022-09-28 10:00:21",505,12.33,22.84,1.033,1.335
"2022-09-28 10:00:22",506,12.34,22.84,1.378,1.335
"2022-09-28 10:00:23",507,12.34,22.84,1.378,1.335
"2022-09-28 10:00:24",508,12.34,22.84,1.033,0.668
"2022-09-28 10:00:25",509,12.34,22.84,1.033,0.668
"2022-09-28 10:00:26",510,12.34,22.84,1.033,0.668
"2022-09-28 10:00:27",511,12.34,22.84,1.033,0.668
"2022-09-28 10:00:28",512,12.34,22.84,1.033,0.668
"2022-09-28 10:00:29",513,12.33,22.84,1.378,0.668
"2022-09-28 10:00:30",514,12.34,22.84,1.378,1.335
"2022-09-28 10:00:31",515,12.34,22.84,1.378,1.335
"2022-09-28 10:00:32",516,12.34,22.84,1.722,1.335
"2022-09-28 10:00:33",517,12.33,22.84,1.378,1.335
"2022-09-28 10:00:34",518,12.34,22.84,1.378,1.335
"2022-09-28 10:00:35",519,12.34,22.84,1.378,1.335
"2022-09-28 10:00:36",520,12.34,22.84,1.378,1.335
"2022-09-28 10:00:37",521,12.34,22.84,1.033,0.668
"2022-09-28 10:00:38",522,12.34,22.84,1.033,0.668
"2022-09-28 10:00:39",523,12.34,22.84,1.033,0.668
"2022-09-28 10:00:40",524,12.34,22.84,1.033,0.668
"2022-09-28 10:00:41",525,12.34,22.84,1.378,0.668
"2022-09-28 10:00:42",526,12.34,22.84,1.378,1.335
"2022-09-28 10:00:43",527,12.34,22.84,1.033,0.668
"2022-09-28 10:00:44",528,12.34,22.84,1.033,1.335
"2022-09-28 10:00:45",529,12.33,22.84,1.033,1.335
"2022-09-28 10:00:46",530,12.33,22.84,1.378,1.335
"2022-09-28 10:00:47",531,12.34,22.84,1.033,1.335
"2022-09-28 10:00:48",532,12.34,22.84,1.378,1.335
"2022-09-28 10:00:49",533,12.33,22.84,1.378,1.335
"2022-09-28 10:00:50",534,12.34,22.84,1.033,1.335
"2022-09-28 10:00:51",535,12.34,22.84,1.378,1.335
"2022-09-28 10:00:52",536,12.34,22.84,1.033,1.335
"2022-09-28 10:00:53",537,12.34,22.84,1.033,1.335
"2022-09-28 10:00:54",538,12.33,22.84,1.722,0.668
"2022-09-28 10:00:55",539,12.34,22.84,5.51,1.335
"2022-09-28 10:00:56",540,12.34,22.84,6.199,1.335
"2022-09-28 10:00:57",541,12.34,22.84,4.477,1.335
"2022-09-28 10:00:58",542,12.34,22.84,2.411,1.335
"2022-09-28 10:00:59",543,12.34,22.84,1.722,1.335
"2022-09-28 10:01:00",544,12.34,22.84,1.033,1.335
"2022-09-28 10:01:01",545,12.34,22.84,1.033,0.668
"2022-09-28 10:01:02",546,12.34,22.84,1.033,0.668
"2022-09-28 10:01:03",547,12.34,22.84,1.722,0.668
"2022-09-28 10:01:04",548,12.34,22.84,3.1,1.335
"2022-09-28 10:01:05",549,12.34,22.84,3.788,1.335
"2022-09-28 10:01:06",550,12.34,22.84,2.411,0.668
"2022-09-28 10:01:07",551,12.34,22.84,1.722,0.668
"2022-09-28 10:01:08",552,12.33,22.84,1.722,0.668
"2022-09-28 10:01:09",553,12.34,22.84,2.066,0.668
"2022-09-28 10:01:10",554,12.33,22.84,2.066,0.668
"2022-09-28 10:01:11",555,12.34,22.84,2.066,0.668
"2022-09-28 10:01:12",556,12.34,22.84,2.411,0.668
"2022-09-28 10:01:13",557,12.34,22.84,3.1,0.668
"2022-09-28 10:01:14",558,12.34,22.84,3.788,1.335
"2022-09-28 10:01:15",559,12.33,22.84,3.444,0.668
"2022-09-28 10:01:16",560,12.34,22.84,4.477,1.335
"2022-09-28 10:01:17",561,12.33,22.84,4.822,1.335
"2022-09-28 10:01:18",562,12.34,22.84,4.133,0.668
"2022-09-28 10:01:19",563,12.33,22.84,3.1,0.668
"2022-09-28 10:01:20",564,12.34,22.84,4.477,0.668
"2022-09-28 10:01:21",565,12.34,22.84,6.544,0.668
"2022-09-28 10:01:22",566,12.34,22.81,4.822,1.335
"2022-09-28 10:01:23",567,12.34,22.84,3.444,0.668
"2022-09-28 10:01:24",568,12.34,22.81,1.722,0.668
"2022-09-28 10:01:25",569,12.34,22.84,3.1,0.668
"2022-09-28 10:01:26",570,12.34,22.81,4.133,0.668
"2022-09-28 10:01:27",571,12.33,22.81,1.378,1.335
"2022-09-28 10:01:28",572,12.34,22.81,1.378,2.003
"2022-09-28 10:01:29",573,12.34,22.81,1.378,5.34
"2022-09-28 10:01:30",574,12.34,22.81,0.689,5.34
"2022-09-28 10:01:31",575,12.33,22.81,1.378,4.005
"2022-09-28 10:01:32",576,12.34,22.81,0.689,2.003
"2022-09-28 10:01:33",577,12.34,22.81,0.689,1.335
"2022-09-28 10:01:34",578,12.34,22.81,0.689,4.005
"2022-09-28 10:01:35",579,12.34,22.81,0.689,4.005
"2022-09-28 10:01:36",580,12.34,22.81,0.689,4.005
"2022-09-28 10:01:37",581,12.33,22.81,0.344,4.005
"2022-09-28 10:01:38",582,12.33,22.81,0.344,2.67
"2022-09-28 10:01:39",583,12.34,22.81,0.344,0.668
"2022-09-28 10:01:40",584,12.34,22.81,0.344,3.338
"2022-09-28 10:01:41",585,12.33,22.81,0.344,4.005
"2022-09-28 10:01:42",586,12.34,22.81,0.344,3.338
"2022-09-28 10:01:43",587,12.33,22.81,0.344,3.338
"2022-09-28 10:01:44",588,12.34,22.81,0.344,2.67
"2022-09-28 10:01:45",589,12.34,22.81,0.344,4.005
"2022-09-28 10:01:46",590,12.34,22.81,0.344,4.005
"2022-09-28 10:01:47",591,12.34,22.81,0.689,4.673
"2022-09-28 10:01:48",592,12.34,22.81,0.344,5.34
"2022-09-28 10:01:49",593,12.34,22.81,0.689,4.673
"2022-09-28 10:01:50",594,12.34,22.81,0.344,3.338
"2022-09-28 10:01:51",595,12.34,22.81,0.344,3.338
"2022-09-28 10:01:52",596,12.34,22.81,0.344,4.005
"2022-09-28 10:01:53",597,12.33,22.81,0.344,3.338
"2022-09-28 10:01:54",598,12.34,22.81,0.344,3.338
"2022-09-28 10:01:55",599,12.34,22.81,0,3.338
"2022-09-28 10:01:56",600,12.34,22.81,0.344,3.338
"2022-09-28 10:01:57",601,12.33,22.81,0.344,3.338
"2022-09-28 10:01:58",602,12.33,22.81,0.344,2.67
"2022-09-28 10:01:59",603,12.33,22.81,0.344,3.338
"2022-09-28 10:02:00",604,12.34,22.81,0.344,3.338
"2022-09-28 10:02:01",605,12.34,22.81,0.344,3.338
"2022-09-28 10:02:02",606,12.34,22.81,0,2.67
"2022-09-28 10:02:03",607,12.34,22.81,0.344,2.67
"2022-09-28 10:02:04",608,12.34,22.81,0.344,2.67
"2022-09-28 10:02:05",609,12.34,22.81,0.344,2.67
"2022-09-28 10:02:06",610,12.34,22.81,0.689,2.67
"2022-09-28 10:02:07",611,12.33,22.81,0.344,2.003
"2022-09-28 10:02:08",612,12.33,22.81,0.689,2.003
"2022-09-28 10:02:09",613,12.33,22.81,0.344,2.67
"2022-09-28 10:02:10",614,12.34,22.81,0.689,2.67
"2022-09-28 10:02:11",615,12.33,22.81,0.344,2.67
"2022-09-28 10:02:12",616,12.33,22.81,0.344,2.003
"2022-09-28 10:02:13",617,12.33,22.81,0.344,2.003
"2022-09-28 10:02:14",618,12.33,22.78,0.344,2.003
"2022-09-28 10:02:15",619,12.33,22.81,0,2.003
"2022-09-28 10:02:16",620,12.34,22.78,0,2.003
"2022-09-28 10:02:17",621,12.33,22.78,0,2.003
"2022-09-28 10:02:18",622,12.34,22.78,0,2.003
"2022-09-28 10:02:19",623,12.34,22.78,0,2.003
"2022-09-28 10:02:20",624,12.34,22.78,0.344,2.003
"2022-09-28 10:02:21",625,12.34,22.78,0,3.338
"2022-09-28 10:02:22",626,12.34,22.78,0,3.338
"2022-09-28 10:02:23",627,12.34,22.78,0.344,4.005
"2022-09-28 10:02:24",628,12.34,22.78,0.344,3.338
"2022-09-28 10:02:25",629,12.34,22.78,0.689,2.67
"2022-09-28 10:02:26",630,12.33,22.78,0.344,2.003
"2022-09-28 10:02:27",631,12.34,22.78,0.689,2.003
"2022-09-28 10:02:28",632,12.34,22.81,0.689,2.003
"2022-09-28 10:02:29",633,12.34,22.78,0.689,2.003
"2022-09-28 10:02:30",634,12.34,22.81,0.689,2.003
"2022-09-28 10:02:31",635,12.34,22.78,1.033,2.67
"2022-09-28 10:02:32",636,12.34,22.81,1.722,2.67
"2022-09-28 10:02:33",637,12.34,22.78,2.411,1.335
"2022-09-28 10:02:34",638,12.33,22.78,4.133,4.673
"2022-09-28 10:02:35",639,12.33,22.81,6.888,19.36
"2022-09-28 10:02:36",640,12.33,22.81,12.4,40.05
"2022-09-28 10:02:37",641,12.34,22.78,16.88,60.75
"2022-09-28 10:02:38",642,12.33,22.78,17.56,77.44
"2022-09-28 10:02:39",643,12.33,22.78,15.15,72.1
"2022-09-28 10:02:40",644,12.33,22.78,12.4,42.06
"2022-09-28 10:02:41",645,12.34,22.78,12.4,70.76
"2022-09-28 10:02:42",646,12.33,22.78,10.68,111.5
"2022-09-28 10:02:43",647,12.33,22.78,9.64,131.5
"2022-09-28 10:02:44",648,12.33,22.78,11.71,150.2
"2022-09-28 10:02:45",649,12.33,22.78,15.15,158.9
"2022-09-28 10:02:46",650,12.34,22.78,21.01,155.5
"2022-09-28 10:02:47",651,12.33,22.78,21.01,148.9
"2022-09-28 10:02:48",652,12.33,22.75,18.94,132.2
"2022-09-28 10:02:49",653,12.33,22.75,16.88,113.5
"2022-09-28 10:02:50",654,12.33,22.75,15.15,96.8
"2022-09-28 10:02:51",655,12.33,22.73,13.78,84.1
"2022-09-28 10:02:52",656,12.33,22.73,12.05,73.43
"2022-09-28 10:02:53",657,12.34,22.73,11.02,63.42
"2022-09-28 10:02:54",658,12.33,22.73,9.99,56.07
"2022-09-28 10:02:55",659,12.33,22.73,9.64,55.41
"2022-09-28 10:02:56",660,12.33,22.73,8.27,51.4
"2022-09-28 10:02:57",661,12.33,22.73,8.95,57.41
"2022-09-28 10:02:58",662,12.34,22.73,12.4,211.6
"2022-09-28 10:02:59",663,12.34,22.73,20.32,228.3
"2022-09-28 10:03:00",664,12.33,22.73,23.42,94.1
"2022-09-28 10:03:01",665,12.33,22.73,20.66,225.6
"2022-09-28 10:03:02",666,12.33,22.73,11.71,69.43
"2022-09-28 10:03:03",667,12.33,22.7,9.99,68.09
"2022-09-28 10:03:04",668,12.33,22.7,10.68,52.07
"2022-09-28 10:03:05",669,12.33,22.7,8.95,49.4
"2022-09-28 10:03:06",670,12.33,22.7,8.27,49.4
"2022-09-28 10:03:07",671,12.33,22.73,7.577,47.4
"2022-09-28 10:03:08",672,12.34,22.73,7.233,48.73
"2022-09-28 10:03:09",673,12.34,22.73,7.577,123.5
"2022-09-28 10:03:10",674,12.33,22.73,7.233,49.4
"2022-09-28 10:03:11",675,12.34,22.73,8.61,69.43
"2022-09-28 10:03:12",676,12.33,22.73,15.5,59.41
"2022-09-28 10:03:13",677,12.33,22.73,19.29,59.41
"2022-09-28 10:03:14",678,12.33,22.73,22.04,58.75
"2022-09-28 10:03:15",679,12.33,22.73,24.8,97.5
"2022-09-28 10:03:16",680,12.33,22.73,28.59,108.1
"2022-09-28 10:03:17",681,12.34,22.73,32.72,124.2
"2022-09-28 10:03:18",682,12.33,22.73,33.41,104.8
"2022-09-28 10:03:19",683,12.34,22.73,36.85,108.1
"2022-09-28 10:03:20",684,12.33,22.73,34.44,112.2
"2022-09-28 10:03:21",685,12.34,22.73,35.13,99.5
"2022-09-28 10:03:22",686,12.34,22.73,30.65,101.5
"2022-09-28 10:03:23",687,12.33,22.73,31.34,108.1
"2022-09-28 10:03:24",688,12.33,22.73,30.65,110.1
"2022-09-28 10:03:25",689,12.34,22.73,29.62,125.5
"2022-09-28 10:03:26",690,12.34,22.7,31.69,128.2
"2022-09-28 10:03:27",691,12.33,22.7,34.44,124.2
"2022-09-28 10:03:28",692,12.33,22.7,37.54,143.5
"2022-09-28 10:03:29",693,12.33,22.7,42.36,162.9
"2022-09-28 10:03:30",694,12.34,22.7,42.36,189.6
"2022-09-28 10:03:31",695,12.33,22.7,29.27,166.9
"2022-09-28 10:03:32",696,12.33,22.7,29.62,144.2
"2022-09-28 10:03:33",697,12.33,22.7,29.96,125.5
"2022-09-28 10:03:34",698,12.33,22.7,28.59,116.2
"2022-09-28 10:03:35",699,12.33,22.7,27.9,128.8
"2022-09-28 10:03:36",700,12.34,22.7,25.49,131.5
"2022-09-28 10:03:37",701,12.33,22.7,25.83,118.2
"2022-09-28 10:03:38",702,12.34,22.7,21.7,88.1
"2022-09-28 10:03:39",703,12.34,22.7,18.25,77.44
"2022-09-28 10:03:40",704,12.34,22.7,19.29,72.1
"2022-09-28 10:03:41",705,12.34,22.7,19.63,70.09
"2022-09-28 10:03:42",706,12.34,22.73,20.66,66.76
"2022-09-28 10:03:43",707,12.34,22.73,18.6,80.1
"2022-09-28 10:03:44",708,12.34,22.73,16.88,77.44
"2022-09-28 10:03:45",709,12.33,22.73,28.24,86.8
"2022-09-28 10:03:46",710,12.34,22.73,28.93,84.1
"2022-09-28 10:03:47",711,12.34,22.73,25.49,94.8
"2022-09-28 10:03:48",712,12.34,22.73,25.14,102.8
"2022-09-28 10:03:49",713,12.34,22.73,18.6,104.1
"2022-09-28 10:03:50",714,12.34,22.73,18.6,123.5
"2022-09-28 10:03:51",715,12.34,22.73,21.01,91.5
"2022-09-28 10:03:52",716,12.34,22.73,18.6,104.8
"2022-09-28 10:03:53",717,12.34,22.73,19.63,84.8
"2022-09-28 10:03:54",718,12.34,22.73,19.98,64.09
"2022-09-28 10:03:55",719,12.34,22.73,18.6,52.74
"2022-09-28 10:03:56",720,12.33,22.73,18.94,46.06
"2022-09-28 10:03:57",721,12.33,22.73,18.94,44.06
"2022-09-28 10:03:58",722,12.34,22.73,19.63,42.72
"2022-09-28 10:03:59",723,12.34,22.73,20.32,47.4
"2022-09-28 10:04:00",724,12.34,22.73,21.01,53.41
"2022-09-28 10:04:01",725,12.34,22.73,21.35,51.4
"2022-09-28 10:04:02",726,12.34,22.73,21.7,53.41
"2022-09-28 10:04:03",727,12.34,22.73,22.04,60.08
"2022-09-28 10:04:04",728,12.34,22.7,22.04,68.09
"2022-09-28 10:04:05",729,12.34,22.7,22.04,60.08
"2022-09-28 10:04:06",730,12.34,22.7,22.04,58.08
"2022-09-28 10:04:07",731,12.34,22.7,22.73,57.41
"2022-09-28 10:04:08",732,12.34,22.67,22.39,54.74
"2022-09-28 10:04:09",733,12.34,22.67,20.32,52.07
"2022-09-28 10:04:10",734,12.34,22.7,19.63,46.06
"2022-09-28 10:04:11",735,12.34,22.7,19.63,52.07
"2022-09-28 10:04:12",736,12.33,22.7,21.01,68.09
"2022-09-28 10:04:13",737,12.34,22.7,21.35,95.5
"2022-09-28 10:04:14",738,12.34,22.73,19.63,120.8
"2022-09-28 10:04:15",739,12.33,22.73,21.35,170.9
"2022-09-28 10:04:16",740,12.34,22.73,19.63,196.9
"2022-09-28 10:04:17",741,12.34,22.73,17.57,215.6
"2022-09-28 10:04:18",742,12.34,22.73,17.22,244.3
"2022-09-28 10:04:19",743,12.34,22.73,18.6,251.7
"2022-09-28 10:04:20",744,12.34,22.73,17.91,255
"2022-09-28 10:04:21",745,12.33,22.73,16.88,295.1
"2022-09-28 10:04:22",746,12.33,22.73,17.91,335.1
"2022-09-28 10:04:23",747,12.32,22.73,18.94,380.5
"2022-09-28 10:04:24",748,12.34,22.73,19.98,423.2
"2022-09-28 10:04:25",749,12.34,22.73,27.55,429.3
"2022-09-28 10:04:26",750,12.34,22.73,51.66,442.6
"2022-09-28 10:04:27",751,12.33,22.73,71.29,450.6
"2022-09-28 10:04:28",752,12.34,22.73,79.22,453.3
"2022-09-28 10:04:29",753,12.31,22.73,78.53,471.3
"2022-09-28 10:04:30",754,12.3,22.73,68.88,472
"2022-09-28 10:04:31",755,12.32,22.73,79.9,472.6
"2022-09-28 10:04:32",756,12.33,22.73,76.46,420.6
"2022-09-28 10:04:33",757,12.34,22.7,76.46,375.2
"2022-09-28 10:04:34",758,12.34,22.7,76.12,347.1
"2022-09-28 10:04:35",759,12.33,22.7,79.22,244.3
"2022-09-28 10:04:36",760,12.33,22.7,75.08,264.4
"2022-09-28 10:04:37",761,12.34,22.7,73.7,258.4
"2022-09-28 10:04:38",762,12.33,22.7,79.56,247
"2022-09-28 10:04:39",763,12.33,22.7,130.5,171.6
"2022-09-28 10:04:40",764,12.33,22.73,163.3,152.2
"2022-09-28 10:04:41",765,12.33,22.73,408.8,110.8
"2022-09-28 10:04:42",766,12.34,22.73,466.7,89.5
"2022-09-28 10:04:43",767,12.33,22.73,427.1,106.8
"2022-09-28 10:04:44",768,12.34,22.75,374.7,97.5
"2022-09-28 10:04:45",769,12.33,22.75,418.1,89.5
"2022-09-28 10:04:46",770,12.33,22.75,366.8,77.44
"2022-09-28 10:04:47",771,12.33,22.75,383.7,68.76
"2022-09-28 10:04:48",772,12.34,22.75,463.2,69.43
"2022-09-28 10:04:49",773,12.34,22.75,455.7,70.76
"2022-09-28 10:04:50",774,12.34,22.75,460.8,77.44
"2022-09-28 10:04:51",775,12.34,22.78,451.9,78.77
"2022-09-28 10:04:52",776,12.31,22.78,452.2,77.44
"2022-09-28 10:04:53",777,12.31,22.78,378.5,76.1
"2022-09-28 10:04:54",778,12.31,22.78,429.5,75.44
"2022-09-28 10:04:55",779,12.31,22.78,460.8,70.1
"2022-09-28 10:04:56",780,12.31,22.78,450.8,61.42
"2022-09-28 10:04:57",781,12.31,22.78,456,70.76
"2022-09-28 10:04:58",782,12.31,22.78,405,66.76
"2022-09-28 10:04:59",783,12.31,22.81,420.2,69.43
"2022-09-28 10:05:00",784,12.31,22.81,424.7,68.09
"2022-09-28 10:05:01",785,12.31,22.81,447.4,68.76
"2022-09-28 10:05:02",786,12.31,22.81,450.5,68.76
"2022-09-28 10:05:03",787,12.31,22.84,443.6,68.09
"2022-09-28 10:05:04",788,12.31,22.84,439.1,66.76
"2022-09-28 10:05:05",789,12.34,22.84,431.9,66.09
"2022-09-28 10:05:06",790,12.34,22.84,431.6,68.09
"2022-09-28 10:05:07",791,12.34,22.84,430.9,68.09
"2022-09-28 10:05:08",792,12.34,22.84,430.9,72.1
"2022-09-28 10:05:09",793,12.34,22.81,431.9,69.43
"2022-09-28 10:05:10",794,12.33,22.78,431.9,68.76
"2022-09-28 10:05:11",795,12.33,22.81,429.5,68.09
"2022-09-28 10:05:12",796,12.33,22.81,433.6,77.44
"2022-09-28 10:05:13",797,12.34,22.84,436,84.1
"2022-09-28 10:05:14",798,12.34,22.84,443.3,85.4
"2022-09-28 10:05:15",799,12.34,22.84,449.8,90.8
"2022-09-28 10:05:16",800,12.34,22.84,455.7,91.5
"2022-09-28 10:05:17",801,12.34,22.84,465.6,93.5
"2022-09-28 10:05:18",802,12.34,22.87,470.8,84.8
"2022-09-28 10:05:19",803,12.34,22.87,470.5,76.1
"2022-09-28 10:05:20",804,12.34,22.87,473.2,76.1
"2022-09-28 10:05:21",805,12.34,22.87,475.3,76.1
"2022-09-28 10:05:22",806,12.34,22.87,481.5,76.1
"2022-09-28 10:05:23",807,12.34,22.9,483.9,74.77
"2022-09-28 10:05:24",808,12.33,22.9,482.5,74.1
"2022-09-28 10:05:25",809,12.33,22.9,492.5,81.4
"2022-09-28 10:05:26",810,12.34,22.9,496.6,80.8
"2022-09-28 10:05:27",811,12.33,22.9,499.4,82.1
"2022-09-28 10:05:28",812,12.33,22.92,499.7,81.4
"2022-09-28 10:05:29",813,12.33,22.9,500.1,82.8
"2022-09-28 10:05:30",814,12.33,22.9,496,81.4
"2022-09-28 10:05:31",815,12.33,22.92,492.5,81.4
"2022-09-28 10:05:32",816,12.33,22.92,492.2,83.4
"2022-09-28 10:05:33",817,12.33,22.95,486.3,82.1
"2022-09-28 10:05:34",818,12.33,22.95,483.6,85.4
"2022-09-28 10:05:35",819,12.33,22.95,481.1,84.8
"2022-09-28 10:05:36",820,12.33,22.95,486.3,86.8
"2022-09-28 10:05:37",821,12.33,22.95,496.6,88.1
"2022-09-28 10:05:38",822,12.33,22.95,508.4,91.5
"2022-09-28 10:05:39",823,12.33,22.95,507.7,91.5
"2022-09-28 10:05:40",824,12.33,22.95,492.2,92.1
"2022-09-28 10:05:41",825,12.33,22.95,474.6,88.1
"2022-09-28 10:05:42",826,12.33,22.98,462.5,85.4
"2022-09-28 10:05:43",827,12.33,22.98,454.6,84.1
"2022-09-28 10:05:44",828,12.33,23.01,449.5,81.4
"2022-09-28 10:05:45",829,12.33,23.01,444.6,79.44
"2022-09-28 10:05:46",830,12.33,23.01,438.8,78.77
"2022-09-28 10:05:47",831,12.33,23.01,437.1,80.8
"2022-09-28 10:05:48",832,12.33,23.01,437.1,82.1
"2022-09-28 10:05:49",833,12.33,23.04,436.7,82.8
"2022-09-28 10:05:50",834,12.33,23.04,436.4,82.1
"2022-09-28 10:05:51",835,12.33,23.04,436.7,82.8
"2022-09-28 10:05:52",836,12.33,23.04,437.1,82.1
"2022-09-28 10:05:53",837,12.33,23.04,437.4,82.8
"2022-09-28 10:05:54",838,12.33,23.07,438.1,83.4
"2022-09-28 10:05:55",839,12.33,23.07,436.7,84.1
"2022-09-28 10:05:56",840,12.33,23.07,437.4,84.1
"2022-09-28 10:05:57",841,12.33,23.07,439.1,82.8
"2022-09-28 10:05:58",842,12.33,23.07,437.4,77.44
"2022-09-28 10:05:59",843,12.33,23.07,444,78.77
"2022-09-28 10:06:00",844,12.33,23.07,446.4,80.8
"2022-09-28 10:06:01",845,12.33,23.07,448.1,80.1
"2022-09-28 10:06:02",846,12.33,23.1,450.8,82.8
"2022-09-28 10:06:03",847,12.33,23.12,453.3,80.8
"2022-09-28 10:06:04",848,12.33,23.1,446.4,75.44
"2022-09-28 10:06:05",849,12.33,23.12,454.6,77.44
"2022-09-28 10:06:06",850,12.33,23.12,468.4,80.1
"2022-09-28 10:06:07",851,12.33,23.12,476.7,81.4
"2022-09-28 10:06:08",852,12.33,23.1,492.9,83.4
"2022-09-28 10:06:09",853,12.33,23.12,529,92.8
"2022-09-28 10:06:10",854,12.33,23.12,536.3,99.5
"2022-09-28 10:06:11",855,12.33,23.12,539,102.1
"2022-09-28 10:06:12",856,12.33,23.12,541.1,104.8
"2022-09-28 10:06:13",857,12.33,23.12,542.1,106.1
"2022-09-28 10:06:14",858,12.33,23.15,543.8,105.5
"2022-09-28 10:06:15",859,12.33,23.15,545.2,105.5
"2022-09-28 10:06:16",860,12.33,23.15,546.6,105.5
"2022-09-28 10:06:17",861,12.33,23.15,548.7,105.5
"2022-09-28 10:06:18",862,12.33,23.15,550.7,102.8
"2022-09-28 10:06:19",863,12.33,23.18,552.4,101.5
"2022-09-28 10:06:20",864,12.33,23.18,552.4,104.1
"2022-09-28 10:06:21",865,12.33,23.18,550,102.1
"2022-09-28 10:06:22",866,12.33,23.18,544.9,100.8
"2022-09-28 10:06:23",867,12.33,23.18,543.1,100.1
